type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
CASH_OUT,357723.07,C1451735848,2098,0,C125740680,1904034.83,2261757.9,0
TRANSFER,3350456.74,C419455325,0,0,C1659760454,6308004.11,9658460.85,0
PAYMENT,39193.64,C612483845,0,0,M1101415411,0,0,0
CASH_OUT,5191.39,C1986985193,15929,10737.61,C810909311,0,5191.39,0
CASH_OUT,20200.34,C1173335845,14703,0,C1017767623,143573.58,163773.91,0
CASH_IN,15580.1,C830199952,309923.08,325503.19,C1179801192,553369.57,537789.47,0
TRANSFER,390217.01,C1968031395,0,0,C2012562574,606457.56,996674.56,0
PAYMENT,11290.72,C1986430292,0,0,M1733168668,0,0,0
PAYMENT,5939.04,C1334557678,21877,15937.96,M1476495122,0,0,0
CASH_OUT,165151.27,C1148902395,106654,0,C126562335,0,165151.27,0
PAYMENT,466.67,C766725250,411040.28,410573.61,M712379507,0,0,0
PAYMENT,9096.51,C441726318,9544,447.49,M1181404953,0,0,0
PAYMENT,5558.56,C620791688,186984.16,181425.6,M1340222495,0,0,0
PAYMENT,18184.24,C151037585,0,0,M325908837,0,0,0
CASH_OUT,192294.72,C1131072468,0,0,C1427038912,1353178.6,1545473.32,0
PAYMENT,4368.31,C173658053,0,0,M2141604953,0,0,0
PAYMENT,2936.39,C98237817,10871,7934.61,M1717867541,0,0,0
TRANSFER,617932.12,C1400669099,0,0,C205153761,5806976.66,6424908.79,0
CASH_OUT,86552.82,C24997209,5839.39,0,C214000796,3259839.23,3346392.05,0
PAYMENT,8530.1,C1684943998,0,0,M427783901,0,0,0
PAYMENT,22822.99,C1527854064,0,0,M1215650713,0,0,0
PAYMENT,25312.39,C273506911,234996.25,209683.86,M1911552857,0,0,0
PAYMENT,11245.48,C365200417,7834.16,0,M1511670506,0,0,0
CASH_OUT,370771.29,C1458852289,62133,0,C1522393296,0,370771.29,0
CASH_OUT,2198.59,C1245299063,0,0,C2123711434,23452.22,25650.82,0
TRANSFER,581050.84,C154742881,0,0,C79309302,2305084.85,2886135.69,0
CASH_OUT,157966.23,C403056741,0,0,C1053786605,3125220.74,3283186.97,0
CASH_IN,70828.41,C113060036,4511109.11,4581937.52,C633691257,7408171.04,7337342.62,0
CASH_OUT,228413.71,C1411799001,0,0,C1621590020,353121.94,581535.66,0
PAYMENT,28019.81,C1496946775,58720,30700.19,M1743230550,0,0,0
CASH_OUT,481990.13,C338069912,434078,0,C657902078,192442.66,674432.79,0
PAYMENT,5051.22,C1026472045,174964.1,169912.88,M1102914233,0,0,0
CASH_OUT,50699.86,C181989414,1637,0,C472382154,293958.31,344658.17,0
PAYMENT,4792.43,C1189733724,0,0,M464735468,0,0,0
CASH_OUT,80956.75,C1874794838,0,0,C1620692738,840622.36,921579.11,0
PAYMENT,3560.29,C519666331,62741.56,59181.27,M1361599239,0,0,0
PAYMENT,2162.14,C115632830,0,0,M1213972703,0,0,0
CASH_OUT,74596.36,C1659431917,0,0,C318597183,1116545.41,1191141.77,0
CASH_OUT,699088.01,C593280295,0,0,C319731546,912276.21,1611364.22,0
PAYMENT,29664.96,C968059618,0,0,M2028960944,0,0,0
PAYMENT,22346.66,C967597947,0,0,M1253152783,0,0,0
CASH_IN,53988.51,C927152038,7010054.73,7064043.24,C1701202154,174993.25,121004.73,0
PAYMENT,17061.47,C1537007562,16098,0,M826583510,0,0,0
CASH_OUT,19145.84,C978498212,0,0,C106112995,762869.17,782015.01,0
CASH_OUT,146290.93,C693130412,20026,0,C1137460849,1027083.73,1173374.66,0
PAYMENT,38498.29,C1942157036,0,0,M1198795125,0,0,0
CASH_OUT,130027.72,C1721361101,0,0,C365970253,1376335.74,1506363.46,0
CASH_OUT,113059.32,C515143555,971,0,C1736939110,96842.89,209902.21,0
CASH_OUT,141562.38,C544191720,0,0,C369310316,163791.23,305353.61,0
CASH_OUT,87329.44,C812380413,40421,0,C1697141759,164415.23,251744.66,0
CASH_OUT,39685.01,C1670466451,0,0,C189966970,1088856.62,1128541.64,0
CASH_IN,450434.36,C1114059388,56978,507412.36,C2103383018,305550.02,0,0
CASH_IN,230801.37,C1337616195,15959,246760.37,C551505664,639964.18,409162.82,0
PAYMENT,4453.65,C1796758211,0,0,M570535692,0,0,0
CASH_IN,94543.19,C1053869689,20897,115440.19,C1466950916,394140.82,299597.63,0
CASH_IN,125760.56,C1219721121,11880454.57,12006215.13,C769767780,480733.45,354972.89,0
CASH_OUT,163817.43,C1880172966,14585,0,C1018416,180340.33,344157.76,0
PAYMENT,7305.88,C1963522642,0,0,M1137794585,0,0,0
CASH_IN,178846.64,C772331431,1747489.98,1926336.63,C2060029832,220544.1,41697.46,0
CASH_OUT,104257.94,C556570200,0,0,C846695176,358702.6,462960.54,0
PAYMENT,10489.04,C1578046522,54582.4,44093.35,M66543094,0,0,0
CASH_IN,317586.21,C485112512,11452742.85,11770329.06,C864299720,6971548.89,6653962.68,0
CASH_IN,99165.37,C1285915766,14952225.47,15051390.84,C754831477,1153067.37,1053902,0
CASH_IN,994.76,C2001796613,776935.12,777929.88,C1542749526,158816.41,157821.65,0
CASH_IN,284.38,C155721438,19627,19911.38,C1878730050,0,0,0
CASH_OUT,156756.42,C535687689,0,0,C736701655,158419.7,315176.11,0
PAYMENT,20165.38,C333234703,2850,0,M1519817148,0,0,0
CASH_OUT,10844.5,C141516981,0,0,C1767965125,11311670.46,11322514.97,0
CASH_IN,437457.07,C1208040629,100499,537956.07,C1632853383,402681.91,0,0
PAYMENT,32271.54,C1225601082,176352,144080.46,M998946255,0,0,0
CASH_OUT,63130.24,C298229460,0,0,C1472866074,665721.66,728851.89,0
CASH_IN,108757.39,C791163095,20413214.68,20521972.07,C2026439944,4164062.94,4055305.54,0
CASH_OUT,102931.49,C2068155960,0,0,C912016773,689548.17,792479.67,0
PAYMENT,17014.9,C898696876,20043,3028.1,M698904354,0,0,0
CASH_IN,5539.69,C481047429,52059,57598.69,C406931029,4328701.16,4323161.47,0
CASH_OUT,45459.35,C1995216900,21455,0,C298924517,3156472.77,3201932.12,0
CASH_OUT,154301.72,C422908365,16847,0,C1992475013,1587532.38,1741834.1,0
PAYMENT,4726.73,C545926974,450,0,M1539337945,0,0,0
PAYMENT,8851.71,C1707485331,604810,595958.29,M1051998524,0,0,0
PAYMENT,5672.7,C1292008559,84199.79,78527.09,M636578420,0,0,0
CASH_IN,80539.41,C1922337207,1029783.33,1110322.74,C845364979,228981.59,148442.18,0
PAYMENT,15157.72,C341633199,11020,0,M365255779,0,0,0
CASH_IN,53377.03,C1247374723,100853,154230.03,C759219324,0,0,0
CASH_OUT,205852.28,C1096917801,72357,0,C564820213,157651.98,363504.26,0
PAYMENT,8538.98,C1147588409,268163,259624.02,M472509330,0,0,0
CASH_OUT,21680.11,C1564434865,0,0,C178040743,26500.67,48180.77,0
PAYMENT,5132.07,C1509128,78775,73642.93,M1491634060,0,0,0
CASH_OUT,106237.78,C1182362357,5672,0,C757120773,77214.29,183452.07,0
CASH_IN,292101.55,C596942786,2355210.04,2647311.6,C1921188183,728049.23,435947.68,0
CASH_OUT,18056.42,C1381931379,0,0,C937502984,413162.26,431218.68,0
CASH_IN,331993.26,C1741626545,2132,334125.26,C178230409,0,0,0
CASH_OUT,100499.86,C1297202384,0,0,C1369886284,635406.66,735906.52,0
CASH_IN,281535.96,C1481116584,8933498.23,9215034.19,C1832772579,1353887.3,1072351.35,0
CASH_OUT,75935.71,C1282356930,0,0,C90116559,2972997.76,3048933.47,0
CASH_OUT,247805.38,C1844339707,257891.66,10086.28,C2124923090,7143474.75,7391280.13,0
PAYMENT,19746.29,C1040592129,31758,12011.71,M349640982,0,0,0
CASH_IN,89979.25,C1806348313,33026,123005.25,C1035285485,1897052.27,1807073.02,0
CASH_OUT,21848.31,C1548600473,31241,9392.69,C717822967,329257.52,351105.83,0
CASH_OUT,4819.9,C331179630,0,0,C582410861,5294419.08,5299238.98,0
PAYMENT,9664.46,C771184035,0,0,M1306333064,0,0,0
TRANSFER,141226.66,C1616130379,0,0,C1810037849,168553.37,336209.42,0
PAYMENT,9505.52,C1408995545,0,0,M966403282,0,0,0
CASH_OUT,188856.31,C1233647118,0,0,C1727909238,4355033.77,4543890.08,0
PAYMENT,8998.32,C1376761612,36966.84,27968.52,M2120959236,0,0,0
CASH_IN,392684.24,C1224548988,0,392684.24,C1623694003,972504.47,579820.23,0
PAYMENT,14349.68,C1920296832,737,0,M510321581,0,0,0
CASH_OUT,75167.43,C1982350920,129258,54090.57,C517576875,0,75167.43,0
CASH_OUT,37479.44,C1092121710,13142,0,C1578511142,1484323.96,1521803.41,0
CASH_IN,21086.11,C347824463,79619,100705.11,C698488873,120029.98,98943.87,0
TRANSFER,393062.88,C111640204,0,0,C803150596,485190.17,878253.05,0
PAYMENT,17510.39,C428132136,561,0,M1261085480,0,0,0
CASH_IN,74392.17,C1156848464,4213902.51,4288294.68,C1769197547,1533118.26,1458726.1,0
CASH_IN,177169.59,C16179650,1410171.79,1587341.38,C1810715803,1160367.62,983198.03,0
TRANSFER,1280372.09,C1616168153,260,0,C710169327,43603.21,1323975.3,0
CASH_OUT,173227.3,C1863003431,11453,0,C2045805488,0,173227.3,0
CASH_IN,83177.61,C43724101,10929,94106.61,C1098534052,2242215.8,2159038.19,0
CASH_OUT,170560.65,C82540245,0,0,C1881296428,2850389.96,3020950.61,0
PAYMENT,7255.01,C1030486615,0,0,M447339355,0,0,0
PAYMENT,10945.58,C2051886663,0,0,M1066073319,0,0,0
PAYMENT,15776.49,C823567598,6604.37,0,M121767967,0,0,0
CASH_OUT,22098.62,C1753186173,0,0,C1807217194,928244.98,950343.59,0
CASH_IN,12823.41,C698400499,3082141.02,3094964.43,C1734672229,92174.68,79351.27,0
PAYMENT,34069.28,C158194404,71538,37468.72,M563569081,0,0,0
CASH_OUT,24662.59,C802663729,10584,0,C272008695,0,24662.59,0
PAYMENT,8898.6,C227209361,0,0,M1343908625,0,0,0
PAYMENT,18530.03,C2096606605,91787.91,73257.89,M1254506302,0,0,0
CASH_OUT,249031.21,C1355614545,0,0,C1939641995,974674.12,1223705.33,0
CASH_IN,94740.74,C1994785319,11499777.91,11594518.65,C129137509,4264952.62,4170211.88,0
CASH_OUT,426647.92,C1904258407,70603.63,0,C967238942,101454,528101.92,0
PAYMENT,7736.27,C687702812,0,0,M430520652,0,0,0
PAYMENT,381.08,C1800543301,213503.13,213122.04,M845536949,0,0,0
CASH_OUT,561414.09,C1398055207,0,0,C861964914,992684.62,1554098.71,0
CASH_OUT,177790.52,C371173448,0,0,C1746358681,3861666.75,4039457.27,0
CASH_IN,214623.56,C764702393,1394893.65,1609517.21,C1385396601,789551.62,574928.06,0
CASH_OUT,90084.22,C923300485,0,0,C884468758,288875.38,378959.6,0
PAYMENT,1509.43,C985883787,332804.54,331295.11,M2096162618,0,0,0
CASH_IN,198180.89,C749338115,20512,218692.89,C169733468,0,0,0
CASH_OUT,338492.9,C841790129,20619,0,C2040049201,538017.77,876510.66,0
CASH_OUT,284620.2,C77811269,515378,230757.8,C457973478,45838.91,330459.11,0
CASH_OUT,215914.81,C1264788484,0,0,C1876123003,1125426.64,1341341.45,0
CASH_IN,99625.04,C2097006311,5372757.63,5472382.68,C275784324,806482.58,706857.54,0
PAYMENT,23728.61,C414089853,248766.84,225038.23,M1888599499,0,0,0
CASH_IN,222044.04,C203081807,2465967.14,2688011.18,C1553928544,43083428.98,42861384.94,0
CASH_IN,151020.13,C1084208137,4959578.88,5110599.02,C248018950,3765093,3614072.87,0
CASH_IN,340223.65,C1279870114,2695,342918.65,C980380849,0,0,0
PAYMENT,5820.1,C1168092670,110385,104564.9,M1374397069,0,0,0
CASH_IN,34469.34,C166037439,6561288.64,6595757.98,C1906690328,654403.23,619933.89,0
DEBIT,1126.84,C17461711,5172,4045.16,C712737371,303078.99,304205.83,0
PAYMENT,19604.35,C2057978703,257068.8,237464.45,M165435910,0,0,0
PAYMENT,20070.18,C859536503,19805,0,M2067489838,0,0,0
PAYMENT,2191.04,C2113216322,11416,9224.96,M1798023005,0,0,0
PAYMENT,18010.83,C873549622,111533.48,93522.65,M1607704913,0,0,0
PAYMENT,9350.45,C1724060361,59547,50196.55,M1333832406,0,0,0
CASH_OUT,268661.06,C697295013,21292,0,C621608865,0,268661.06,0
TRANSFER,120755.35,C524157364,0,0,C612256685,1826053.01,1946808.36,0
PAYMENT,6265.4,C2045095205,5040,0,M809600752,0,0,0
PAYMENT,3599.46,C2040859196,0,0,M8024947,0,0,0
TRANSFER,1692874.61,C873823490,171013,0,C1510219157,0,1692874.61,0
CASH_OUT,163322.99,C1562309288,0,0,C1324922245,205543.7,368866.69,0
PAYMENT,7943.41,C465140002,0,0,M723582056,0,0,0
PAYMENT,9701.79,C1397089750,9076,0,M2136547577,0,0,0
CASH_IN,16846.86,C950808575,6767496.91,6784343.77,C192508395,129035.3,112188.45,0
CASH_IN,619237.97,C1344447811,4427,623664.97,C1208991542,0,0,0
CASH_OUT,215228.87,C86618475,0,0,C560520540,266291.01,481519.88,0
CASH_IN,301092.74,C139558112,7603719.93,7904812.67,C1003159012,467973.28,166880.54,0
CASH_OUT,201400.09,C1827237366,8036,0,C570692582,4196726.74,4398126.83,0
CASH_OUT,180762.48,C1953064316,0,0,C763591132,792041.16,972803.64,0
CASH_IN,107818.42,C1248535412,65447,173265.42,C917664285,403066.21,295247.79,0
CASH_IN,184101.41,C2065662132,17494502.7,17678604.11,C566805747,2747820.7,2481858.01,0
PAYMENT,11657.47,C413719681,0,0,M1013363227,0,0,0
PAYMENT,22059.78,C1144919167,0,0,M419027409,0,0,0
CASH_OUT,349811.12,C1849820745,0,0,C344215819,3293313.5,3643124.63,0
CASH_IN,83399.7,C1967728341,91332,174731.7,C1949713930,1037468.62,954068.92,0
PAYMENT,7010.26,C1797462773,0,0,M1175669768,0,0,0
CASH_OUT,362536.35,C2084788667,222311,0,C178345572,0,362536.35,0
PAYMENT,13889.42,C1637930429,40203,26313.58,M1550476603,0,0,0
PAYMENT,8545.74,C1270688855,0,0,M1743450209,0,0,0
CASH_IN,5418.65,C2045456064,4982730.97,4988149.63,C508379590,1705835.08,1700416.43,0
PAYMENT,71631.84,C1841707584,0,0,M1987740383,0,0,0
PAYMENT,4574.14,C337108207,125451.02,120876.89,M293655762,0,0,0
CASH_OUT,21064.03,C1974167048,0,0,C1904282626,1235335.82,1256399.85,0
CASH_IN,258922.76,C1776663189,21530,280452.76,C1046713442,7141168.55,6882245.79,0
CASH_OUT,36387.45,C1717413339,16146,0,C1540032573,0,36387.45,0
TRANSFER,157460.49,C1971725960,0,0,C1457958658,1670732.09,1828192.58,0
CASH_OUT,141013.64,C506713348,0,0,C1608358600,180868,11336033.28,0
CASH_OUT,280813.65,C655672877,0,0,C1707386206,715003.95,995817.6,0
CASH_OUT,159749.01,C1137820890,810118,650368.99,C486241793,2123729.77,2283478.78,0
PAYMENT,2786.79,C778403460,821,0,M559403663,0,0,0
PAYMENT,3768.92,C854932967,216,0,M1639838767,0,0,0
CASH_IN,260066.94,C1705663536,5507994.72,5768061.66,C1644496873,637753.99,377687.06,0
CASH_IN,226403.62,C1234298825,51935,278338.62,C302203919,0,0,0
CASH_IN,428277.55,C991701086,6051281.43,6479558.99,C2095634480,2302727.35,1874449.8,0
PAYMENT,22985.51,C1709453046,0,0,M876020806,0,0,0
PAYMENT,14079.28,C242665059,0,0,M1911969966,0,0,0
CASH_OUT,60262,C874874791,0,0,C703741371,4488023.18,4548285.18,0
PAYMENT,2280.94,C1137559577,139822.52,137541.58,M996691282,0,0,0
PAYMENT,6862.71,C204709420,14110.23,7247.53,M1449737384,0,0,0
PAYMENT,551.92,C1324199930,0,0,M1591612046,0,0,0
CASH_IN,240506.33,C1670765411,5231680.54,5472186.87,C412812453,734093.75,493587.42,0
CASH_IN,331134.49,C892382462,11441,342575.49,C402462925,3130039.25,2798904.76,0
CASH_IN,385181.79,C219396574,8519830.17,8905011.96,C1252940594,1652156.1,1266974.31,0
CASH_IN,96977.15,C1091269715,312973,409950.15,C1083143158,31132.37,0,0
CASH_OUT,152043.74,C1108205859,105822,0,C1946874566,1129688.01,1281731.75,0
PAYMENT,8802.58,C1516997538,1090,0,M830592819,0,0,0
CASH_IN,69853.63,C127805189,7499247.57,7569101.2,C560909122,398823.97,328970.34,0
CASH_OUT,355294.08,C1291858037,325707.23,0,C1953020035,2321158,2676452.08,0
TRANSFER,50843.81,C1514929552,0,0,C203403201,4492076.92,4542920.74,0
PAYMENT,20698.58,C391882125,6902,0,M1809419066,0,0,0
CASH_IN,253209.8,C1271215099,1333657.6,1586867.4,C946378506,6199987.79,5946777.99,0
TRANSFER,564151.6,C1205229067,91115,0,C260587663,665526.36,1229677.96,0
PAYMENT,16687.54,C2051122734,0,0,M682925178,0,0,0
CASH_IN,381107.62,C922490020,11812,392919.62,C1308781334,2886180.04,2505072.43,0
CASH_OUT,163266.73,C1608553731,36570.28,0,C1821716039,2020326.61,2183593.34,0
PAYMENT,6958.99,C477282501,11399,4440.01,M930168785,0,0,0
CASH_OUT,99790.62,C2115768091,13484,0,C1932797376,331633.97,431424.6,0
CASH_OUT,144355.95,C1077891881,17450,0,C1913343842,1891752.61,2036108.56,0
CASH_OUT,241518.16,C1214497761,0,0,C1504781363,8283848.37,8525366.52,0
PAYMENT,604.78,C979952607,12159,11554.22,M2099190423,0,0,0
CASH_OUT,34969.24,C155716187,0,0,C319215542,2874903.04,2909872.27,0
PAYMENT,9774.05,C614017990,34203,24428.95,M1475068754,0,0,0
CASH_OUT,171178.61,C1931438695,0,0,C1983052864,374017.93,545196.54,0
CASH_IN,300766.35,C667200301,27620,328386.35,C145440083,1210914.26,910147.91,0
CASH_IN,49572.56,C1042632884,7956217.11,8005789.67,C1738641437,92105.05,42532.49,0
TRANSFER,787023.18,C676831860,214423,0,C1217186041,1757926.6,2544949.78,0
PAYMENT,5310.24,C149973803,0,0,M1590020484,0,0,0
CASH_OUT,333888.12,C106216680,0,0,C41753716,470803.38,804691.5,0
CASH_IN,144043.1,C693155821,4075867.15,4219910.25,C168611895,2308977.46,2164934.35,0
CASH_OUT,321504.91,C137200599,0,0,C732466760,1010393.7,1331898.61,0
CASH_OUT,247562.2,C309913769,0,0,C2060004053,280893.92,528456.13,0
CASH_OUT,192303.24,C271735448,10182,0,C573856826,166996.54,359299.78,0
CASH_OUT,18083.5,C1580567875,0,0,C1300764405,21610.26,39693.75,0
CASH_IN,217189.61,C1701440885,19427097.91,19644287.52,C72501935,1720840.91,1503651.3,0
CASH_OUT,295652.55,C607842277,981,0,C1569418697,0,295652.55,0
CASH_OUT,36817.4,C1402945933,3296,0,C1588535309,900376.25,937193.65,0
CASH_OUT,119845.45,C678993106,762,0,C993394874,2493726.21,2613571.66,0
PAYMENT,1035.23,C151381769,0,0,M1770978406,0,0,0
TRANSFER,1301541.46,C1224769492,30198,0,C1560765410,0,1301541.46,0
CASH_IN,151283.26,C1322099917,4340587.81,4491871.07,C1410408092,3374312.75,3223029.49,0
CASH_IN,306810.86,C1429067774,61787,368597.86,C1992098750,1372444.04,1065633.18,0
CASH_OUT,318545.72,C1322574494,6133,0,C997645657,1285871.47,1604417.2,0
PAYMENT,39022.8,C471864982,164706,125683.2,M398973650,0,0,0
CASH_IN,137814.19,C1008933221,207728.32,345542.51,C638008945,237214.41,99400.22,0
PAYMENT,26733.9,C1197595485,0,0,M1331375670,0,0,0
PAYMENT,44923.46,C540735290,0,0,M1634792635,0,0,0
CASH_IN,17445.22,C219897064,30425,47870.22,C2113531113,0,0,0
TRANSFER,140453.09,C1652253800,0,0,C1715285413,1342480.27,1482933.35,0
PAYMENT,1533.33,C598321453,779259.05,777725.73,M1437543390,0,0,0
CASH_OUT,330954.73,C223430984,43829.37,0,C1156232033,909620.8,1240575.53,0
CASH_IN,252830.82,C925655460,173554.31,426385.14,C277299295,347001.76,94170.94,0
PAYMENT,3731.63,C1867785916,2504,0,M1445062179,0,0,0
CASH_IN,68052.47,C162727677,15545227.74,15613280.2,C1061612313,373012.03,304959.57,0
CASH_IN,104828.22,C476388424,11010,115838.22,C469056222,166916.35,62088.13,0
CASH_OUT,108833.52,C965211805,28042,0,C1991100114,215842.89,324676.41,0
CASH_IN,131490.81,C1178015387,168,131658.81,C1822182536,3103008.7,2971517.89,0
PAYMENT,22948.47,C1223780262,1041,0,M1856877364,0,0,0
CASH_OUT,133901.89,C2143381034,0,0,C2124965935,5122947.05,5256848.94,0
CASH_OUT,234905.23,C690024986,0,0,C323283991,914773.64,1149678.87,0
CASH_OUT,317981.42,C729343747,35353,0,C1638599942,0,317981.42,0
PAYMENT,10081.36,C809404087,81989.19,71907.83,M357018513,0,0,0
CASH_IN,97224.09,C437690281,18535,115759.09,C1391866493,1240299.02,1143074.93,0
CASH_OUT,447183.14,C133007366,457295,10111.86,C31289859,192569.92,639753.06,0
CASH_OUT,17467.21,C846116203,0,0,C1024154295,1715093.73,1732560.93,0
PAYMENT,26762.73,C1746082420,45551,18788.27,M459630925,0,0,0
CASH_OUT,137290.94,C1886074494,0,0,C1707510943,431720.49,569011.43,0
CASH_IN,354173.47,C270545820,2639761.17,2993934.64,C1246648070,3097599.2,2743425.73,0
CASH_OUT,73360.08,C252030371,0,0,C505671136,901920.89,975280.97,0
PAYMENT,4085.3,C1075966053,0,0,M689843375,0,0,0
TRANSFER,17176.89,C1221018085,0,0,C1797436464,354354.78,371531.67,0
PAYMENT,8733.04,C373959389,0,0,M1299860403,0,0,0
CASH_OUT,79459.78,C1759916937,0,0,C1285919218,694133.47,773593.26,0
PAYMENT,3172.38,C776921794,0,0,M373640960,0,0,0
PAYMENT,37845.27,C1428992081,307,0,M1941276151,0,0,0
CASH_OUT,430431.12,C129074225,30915,0,C2138534461,65917.9,496349.02,0
CASH_OUT,65611.78,C1697556962,0,0,C720455676,226731.32,292343.09,0
CASH_OUT,458021.28,C901122939,10476.18,0,C478079354,2788444.86,3246466.15,0
PAYMENT,30403.63,C1063998387,203234,172830.37,M1075705643,0,0,0
CASH_OUT,242955.11,C668074128,52009,0,C642971924,392932.34,635887.45,0
CASH_OUT,277261.65,C175664240,722,0,C2059219944,0,277261.65,0
CASH_OUT,57290.88,C1598901089,16180,0,C2143124788,0,57290.88,0
CASH_IN,93516.16,C1769282962,0,93516.16,C1466246660,1302269.28,1208753.12,0
PAYMENT,13292.58,C900682172,26560.32,13267.74,M1842856111,0,0,0
CASH_IN,132249.7,C392861687,4655289.42,4787539.12,C349891671,794836.47,662586.77,0
CASH_IN,202794.36,C1079619837,257967,460761.36,C332764701,202672.16,0,0
CASH_OUT,61067.55,C881523231,10431,0,C478597792,0,61067.55,0
CASH_OUT,122198.32,C1861335782,30099,0,C693861291,181421.77,303620.09,0
CASH_IN,35361.77,C1144630798,1238267.86,1273629.63,C750007331,207482.66,172120.89,0
PAYMENT,8414.68,C2098195998,0,0,M160518749,0,0,0
CASH_OUT,77772.17,C1564007461,0,0,C1786896712,908630.97,986403.14,0
CASH_OUT,349220.18,C1367431112,0,0,C308272247,409613.64,758833.82,0
CASH_OUT,298157.99,C2010785254,262085,0,C501249245,0,298157.99,0
PAYMENT,11472.51,C755912010,39632,28159.49,M1506595813,0,0,0
CASH_IN,53932.65,C1669609792,7171977.35,7225910,C445015876,1451354.32,1397421.67,0
PAYMENT,3014.99,C1529475300,29762,26747.01,M716763760,0,0,0
CASH_OUT,454980.89,C425434104,49587,0,C1901124793,0,454980.89,0
CASH_OUT,217932.65,C1437875531,0,0,C335956777,1039788.62,1257721.27,0
PAYMENT,19302.4,C1364648622,0,0,M1699681842,0,0,0
PAYMENT,20209.66,C141620877,140,0,M1419592649,0,0,0
CASH_IN,196185.63,C757491058,8214760.89,8410946.51,C2131310225,4243720.17,4047534.54,0
CASH_OUT,15583.57,C1837477975,0,0,C705150127,2132495.98,2148079.56,0
CASH_OUT,204107.1,C1598476182,82548,0,C1297665240,326002.65,530109.75,0
PAYMENT,10649.31,C1219448728,0,0,M279620732,0,0,0
PAYMENT,50211.75,C120301885,224240.6,174028.85,M1888645678,0,0,0
PAYMENT,27212.79,C494428513,0,0,M1635240424,0,0,0
CASH_OUT,83421.09,C828105852,22437,0,C1125211930,216570.75,299991.84,0
PAYMENT,418.71,C1963777569,1014256.36,1013837.66,M77883068,0,0,0
PAYMENT,895.04,C748706878,0,0,M186011280,0,0,0
CASH_IN,100338.93,C634612341,9765087.43,9865426.35,C630935929,252742.45,152403.53,0
CASH_IN,249587,C1188193719,31328,280915,C2046471462,1738261.08,1488674.08,0
CASH_IN,230886.53,C740263458,61027,291913.53,C1820965207,0,0,0
CASH_OUT,308806.96,C1619698759,0,0,C1378012102,2077215.68,2386022.64,0
CASH_IN,336807.02,C1431319657,104592,441399.02,C542139127,61010.24,0,0
TRANSFER,3665638.11,C1433844462,2215,0,C991565036,923371.82,4589009.93,0
CASH_OUT,384717.75,C416862704,256917,0,C1488134563,104707.45,489425.2,0
CASH_OUT,111114.24,C949517025,0,0,C1623972064,758078.85,869193.09,0
CASH_OUT,141706.61,C1187599865,0,0,C1710689274,925269.19,1066975.8,0
